viagem_id;patinete_id;usuario_id;bairro_origem;bairro_destino;lat_origem;lon_origem;lat_destino;lon_destino;dt_inicio;dt_fim;duracao_min;distancia_km;valor_cobrado;bateria_inicio
VGM-001578;PAT-0028;USR-00041;Bucarein;Iririú;-26.296580284995567;-48.84210607462593;-26.270175174193987;-48.85285612437962;2024-08-05 10:30:00;2024-08-05 10:46:00;16;3.55;6.72;84
VGM-001579;PAT-0035;USR-00276;América;Glória;-26.289929059639114;-48.84858358548164;-26.315881814304607;-48.82583356897306;2024-08-16 08:23:00;2024-08-16 08:59:00;36;4.48;6.14;83
VGM-001580;PAT-0013;USR-00181;Glória;Centro;-26.31953302587286;-48.83007430929246;-26.30500869339195;-48.84414503348066;2024-07-25 22:49:00;2024-07-25 23:17:00;28;2.68;5.12;46
VGM-001581;PAT-0075;USR-00289;Glória;Saguaçu;-26.32268052903884;-48.83016819136686;-26.28960052026714;-48.84628220729745;2024-05-15 21:40:00;2024-05-15 22:10:00;30;0.49;3.04;90
VGM-001582;PAT-0029;USR-00054;América;América;-26.292090940040946;-48.84761769578918;-26.2923770651;-48.85205658853649;2024-08-13 21:46:00;2024-08-13 22:15:00;29;6.16;8.19;80
VGM-001583;PAT-0061;USR-00299;Iririú;Iririú;-26.274055236648138;-48.85638596220932;-26.27173609688399;-48.859987155744726;2024-03-24 10:32:00;2024-03-24 10:43:00;11;3.7;6.86;76
VGM-001584;PAT-0008;USR-00071;Paranaguamirim;Centro;-26.340032331411408;-48.81140205325188;-26.30238500898535;-48.84999840741265;2024-09-05 20:08:00;2024-09-05 20:43:00;35;0.86;3.44;65
VGM-001585;PAT-0034;USR-00133;Bucarein;Paranaguamirim;-26.29312214479785;-48.84293195199048;-26.34040656344406;-48.81465445455244;2024-09-27 09:44:00;2024-09-27 10:00:00;16;1.94;4.46;85
VGM-001586;PAT-0002;USR-00013;Bucarein;Itaum;-26.30163560247443;-48.84371766894321;-26.33444898464841;-48.818248701141556;2024-08-21 21:02:00;2024-08-21 21:15:00;13;0.6;3.03;48
VGM-001587;PAT-0010;USR-00036;América;Bucarein;-26.289048554459523;-48.851460100888005;-26.298731052721767;-48.84282551716103;2024-10-13 17:58:00;2024-10-13 18:08:00;10;2.18;4.83;49
VGM-001588;PAT-0009;USR-00004;América;Anita Garibaldi;-26.291956812318958;-48.84837553041325;-26.31230975060282;-48.83269320988472;2024-11-04 19:07:00;2024-11-04 19:17:00;10;4.33;7.01;47
VGM-001589;PAT-0017;USR-00175;Jardim Iririú;América;-26.268718003850744;-48.86373997972136;-26.28671444467106;-48.85078137704668;2024-07-08 15:02:00;2024-07-08 15:38:00;36;3.16;5.49;71
VGM-001590;PAT-0025;USR-00042;Centro;Paranaguamirim;-26.30222402234342;-48.84923580784128;-26.338589138964178;-48.81925823804406;2024-03-19 09:23:00;2024-03-19 09:45:00;22;0.96;3.36;56
VGM-001591;PAT-0071;USR-00053;Bucarein;América;-26.296075638486755;-48.83748555174337;-26.292883470833456;-48.85407983749032;2024-07-10 15:18:00;2024-07-10 15:52:00;34;7.53;11.39;80
VGM-001592;PAT-0010;USR-00138;Centro;Anita Garibaldi;-26.29948744006298;-48.84944508372619;-26.311746817355495;-48.83160001776756;2024-01-15 10:09:00;2024-01-15 10:49:00;40;4.48;6.33;77
VGM-001593;PAT-0009;USR-00036;Bucarein;Anita Garibaldi;-26.301716057105455;-48.841322726820685;-26.31633944692178;-48.83275087253376;2024-08-03 07:59:00;2024-08-03 08:21:00;22;7.1;10.73;21
VGM-001594;PAT-0032;USR-00122;Jardim Iririú;Jardim Iririú;-26.27195890350616;-48.85920685533338;-26.263274317643504;-48.856052380129874;2024-05-25 12:11:00;2024-05-25 12:45:00;34;3.56;6.43;52
VGM-001595;PAT-0045;USR-00233;Itaum;Itaum;-26.32775661182871;-48.8201037553795;-26.33139940098069;-48.82382442750879;2024-01-02 09:35:00;2024-01-02 10:00:00;25;1.55;4.26;32
VGM-001596;PAT-0024;USR-00297;Bucarein;Glória;-26.297216130829934;-48.84055254751423;-26.32022132645087;-48.82509777465385;2024-02-04 07:26:00;2024-02-04 07:59:00;33;0.36;2.93;49
VGM-001597;PAT-0049;USR-00199;Jardim Iririú;Iririú;-26.2702583933344;-48.862701732742025;-26.27644716025763;-48.8579059328605;2024-10-20 15:36:00;2024-10-20 16:07:00;31;5.45;8.67;21
VGM-001598;PAT-0080;USR-00077;América;Jardim Iririú;-26.29520580631011;-48.85047337732223;-26.266174882698838;-48.86488220123713;2024-06-21 18:30:00;2024-06-21 19:11:00;41;5.41;8.77;97
VGM-001599;PAT-0046;USR-00200;Iririú;Saguaçu;-26.279143417504034;-48.85627826744753;-26.283377678416706;-48.843025770609465;2024-03-08 10:32:00;2024-03-08 11:15:00;43;2.48;5.44;21
VGM-001600;PAT-0062;USR-00243;Bucarein;Bucarein;-26.29405809125336;-48.84038332740371;-26.295846776894706;-48.844189261145544;2024-08-23 20:42:00;2024-08-23 21:13:00;31;3.37;6.39;99
VGM-001601;PAT-0034;USR-00201;Saguaçu;Paranaguamirim;-26.288081326752813;-48.85158776456627;-26.34231856770388;-48.81331980547487;2024-03-17 16:05:00;2024-03-17 16:47:00;42;3.49;5.46;34
VGM-001602;PAT-0004;USR-00229;Paranaguamirim;Saguaçu;-26.341766284378846;-48.8142912258316;-26.28684331518836;-48.85123317685824;2024-12-06 19:24:00;2024-12-06 19:41:00;17;7.15;8.63;64
VGM-001603;PAT-0001;USR-00062;Paranaguamirim;Jardim Iririú;-26.34273343597773;-48.81814729644616;-26.271747487689037;-48.85919771467801;2024-07-21 16:34:00;2024-07-21 16:39:00;5;6.48;9.49;44
VGM-001604;PAT-0075;USR-00256;Iririú;Centro;-26.27645003694168;-48.857213569368845;-26.30284490028154;-48.84215965013546;2024-12-09 20:47:00;2024-12-09 21:07:00;20;2.4;5.01;85
VGM-001605;PAT-0049;USR-00032;Glória;América;-26.32430576157254;-48.83281290199676;-26.295602028726645;-48.852798188325714;2024-11-26 08:55:00;2024-11-26 09:08:00;13;1.91;4.29;73
VGM-001606;PAT-0001;USR-00176;Jardim Iririú;Iririú;-26.26780940209092;-48.863171622201314;-26.274023176644764;-48.85329746023955;2024-12-28 06:36:00;2024-12-28 07:19:00;43;7.66;10.31;22
VGM-001607;PAT-0010;USR-00238;Anita Garibaldi;Iririú;-26.31632387436408;-48.83174289048439;-26.271303041151484;-48.85812096411201;2024-12-28 15:35:00;2024-12-28 16:19:00;44;3.52;6.51;43
VGM-001608;PAT-0043;USR-00284;Paranaguamirim;Centro;-26.336996434921776;-48.81714292432339;-26.300491678517105;-48.844952046012814;2024-03-04 08:12:00;2024-03-04 08:54:00;42;5.63;7.34;89
VGM-001609;PAT-0054;USR-00229;América;Anita Garibaldi;-26.293662879180896;-48.84672876218136;-26.312509622396302;-48.836635496481826;2024-10-04 07:36:00;2024-10-04 08:12:00;36;4.0;6.64;36
VGM-001610;PAT-0046;USR-00154;Anita Garibaldi;Saguaçu;-26.311599880853954;-48.83030073474655;-26.285406963117868;-48.85088791741412;2024-04-06 21:32:00;2024-04-06 21:36:00;4;3.95;6.23;70
VGM-001611;PAT-0035;USR-00257;Bucarein;América;-26.294199209124383;-48.841287395300625;-26.29523030816992;-48.852868179492965;2024-03-02 11:01:00;2024-03-02 11:21:00;20;8.24;11.32;37
VGM-001612;PAT-0043;USR-00276;Iririú;Itaum;-26.273491226309527;-48.85856998877334;-26.328292349745567;-48.82321158931492;2024-04-15 13:53:00;2024-04-15 14:33:00;40;5.81;8.16;64
VGM-001613;PAT-0071;USR-00091;Itaum;Paranaguamirim;-26.329670422134484;-48.8212545175662;-26.336787405796272;-48.810980838921616;2024-08-15 08:51:00;2024-08-15 09:28:00;37;6.61;8.49;53
VGM-001614;PAT-0044;USR-00192;Jardim Iririú;América;-26.269756662468847;-48.857022677366515;-26.293553449453952;-48.85202813113683;2024-11-06 16:25:00;2024-11-06 17:05:00;40;1.98;4.7;41
VGM-001615;PAT-0050;USR-00090;Saguaçu;Iririú;-26.28666998086942;-48.84932609271303;-26.275786991183665;-48.85754720695025;2024-01-24 21:55:00;2024-01-24 21:59:00;4;1.22;3.66;25
VGM-001616;PAT-0013;USR-00280;Paranaguamirim;Glória;-26.338305130448017;-48.81912982781697;-26.316611606632346;-48.830515921589836;2024-06-23 19:11:00;2024-06-23 19:40:00;29;3.48;5.81;53
VGM-001617;PAT-0018;USR-00142;Bucarein;Itaum;-26.29305860638779;-48.84143215089072;-26.326228795323374;-48.82179463833194;2024-01-13 22:20:00;2024-01-13 22:47:00;27;1.18;3.64;28
VGM-001618;PAT-0009;USR-00170;Itaum;Itaum;-26.328381608101505;-48.81654879148504;-26.332568200197358;-48.817555807461865;2024-05-11 08:07:00;2024-05-11 08:16:00;9;7.95;9.09;41
VGM-001619;PAT-0017;USR-00071;Bucarein;Centro;-26.297422165826298;-48.83904073612857;-26.303894293654587;-48.84148780088115;2024-10-04 11:18:00;2024-10-04 11:30:00;12;1.99;4.75;49
VGM-001620;PAT-0053;USR-00114;América;Anita Garibaldi;-26.288693494897608;-48.854248768598694;-26.31507506849364;-48.83561966343302;2024-04-03 14:49:00;2024-04-03 14:57:00;8;6.53;7.76;30
VGM-001621;PAT-0058;USR-00157;Glória;Glória;-26.320347943877163;-48.82827235385587;-26.323981212358603;-48.826389666000274;2024-03-19 15:26:00;2024-03-19 15:39:00;13;6.33;8.78;98
VGM-001622;PAT-0031;USR-00272;Itaum;América;-26.33439857657399;-48.822794957365645;-26.28688879498608;-48.850341369264406;2024-01-31 16:11:00;2024-01-31 16:15:00;4;2.75;5.17;24
VGM-001623;PAT-0038;USR-00091;Anita Garibaldi;Itaum;-26.31137703184122;-48.83781792465448;-26.326794924957678;-48.823427643349056;2024-01-30 15:24:00;2024-01-30 15:33:00;9;5.96;8.87;65
VGM-001624;PAT-0078;USR-00045;Glória;América;-26.315423747154945;-48.826259282266946;-26.28839965098197;-48.84909377257919;2024-06-12 10:26:00;2024-06-12 10:49:00;23;2.06;4.71;77
VGM-001625;PAT-0001;USR-00050;Saguaçu;Bucarein;-26.288246970576424;-48.8505033104726;-26.302512336811866;-48.84186565502874;2024-05-12 18:52:00;2024-05-12 19:02:00;10;5.16;6.93;79
VGM-001626;PAT-0080;USR-00074;América;Saguaçu;-26.289099951091792;-48.85336752653482;-26.281562712072898;-48.84649393476748;2024-01-27 12:15:00;2024-01-27 12:56:00;41;2.79;4.94;37
VGM-001627;PAT-0025;USR-00076;Anita Garibaldi;Glória;-26.31499066311341;-48.83999346609239;-26.320619559240946;-48.82610312587428;2024-10-27 13:31:00;2024-10-27 14:06:00;35;4.1;6.65;20
VGM-001628;PAT-0038;USR-00249;Jardim Iririú;Glória;-26.26764172315527;-48.856293309658746;-26.321576048767042;-48.83059565429344;2024-09-15 18:07:00;2024-09-15 18:27:00;20;5.61;8.27;54
VGM-001629;PAT-0013;USR-00053;América;Saguaçu;-26.29503323550353;-48.84807405186791;-26.284535236389747;-48.84398822376782;2024-02-01 16:29:00;2024-02-01 17:07:00;38;2.18;5.1;55
VGM-001630;PAT-0071;USR-00048;América;Paranaguamirim;-26.29149629063742;-48.849726710649094;-26.344086467572765;-48.81249330985718;2024-07-27 08:30:00;2024-07-27 08:34:00;4;7.6;10.86;28
VGM-001631;PAT-0036;USR-00055;Bucarein;Paranaguamirim;-26.295438366711046;-48.83949734236061;-26.337433534506477;-48.81511395074122;2024-07-27 13:58:00;2024-07-27 14:02:00;4;7.22;9.0;22
VGM-001632;PAT-0078;USR-00258;Centro;Bucarein;-26.305924284757612;-48.84967951432576;-26.297175649231114;-48.84096777864342;2024-05-17 09:15:00;2024-05-17 09:53:00;38;2.08;4.32;27
VGM-001633;PAT-0024;USR-00186;Jardim Iririú;Centro;-26.266350882755127;-48.86041676405412;-26.30753409903127;-48.847944188674816;2024-11-29 10:19:00;2024-11-29 10:58:00;39;0.5;2.95;83
VGM-001634;PAT-0015;USR-00005;Anita Garibaldi;Iririú;-26.309045500392102;-48.83648780612651;-26.278117678002307;-48.850164027002606;2024-07-27 20:05:00;2024-07-27 20:48:00;43;0.4;2.91;95
VGM-001635;PAT-0062;USR-00230;Glória;Saguaçu;-26.315728221805205;-48.83406223473743;-26.288157513484272;-48.84632648836949;2024-09-13 12:50:00;2024-09-13 13:02:00;12;7.1;8.86;54
VGM-001636;PAT-0080;USR-00038;Centro;Jardim Iririú;-26.307053579181446;-48.84633869514786;-26.27242997612448;-48.86456153147503;2024-07-10 11:50:00;2024-07-10 12:08:00;18;7.35;10.72;32
VGM-001637;PAT-0037;USR-00273;Jardim Iririú;Bucarein;-26.269006840841907;-48.855792603496575;-26.297122015506282;-48.84373378094252;2024-10-02 19:58:00;2024-10-02 20:36:00;38;1.99;4.34;92
VGM-001638;PAT-0008;USR-00218;Paranaguamirim;Itaum;-26.343475839866695;-48.81959940880949;-26.326596518224115;-48.81876685566241;2024-08-19 07:00:00;2024-08-19 07:32:00;32;8.06;10.59;47
VGM-001639;PAT-0014;USR-00101;Jardim Iririú;Glória;-26.263075164978417;-48.86208539086506;-26.324825017860125;-48.83443666722201;2024-11-13 15:41:00;2024-11-13 15:54:00;13;3.49;6.17;40
VGM-001640;PAT-0072;USR-00087;Iririú;Anita Garibaldi;-26.270729990320756;-48.85792459063794;-26.316509953550288;-48.83976115808681;2024-01-01 07:59:00;2024-01-01 08:32:00;33;2.98;4.93;54
VGM-001641;PAT-0011;USR-00053;Glória;Glória;-26.319600428697196;-48.83261853346334;-26.31927229723313;-48.83049975760472;2024-05-19 14:53:00;2024-05-19 15:20:00;27;8.37;9.29;67
VGM-001642;PAT-0015;USR-00120;América;Paranaguamirim;-26.287579667056235;-48.84691565448121;-26.33680504314614;-48.81667309820307;2024-06-28 12:37:00;2024-06-28 13:12:00;35;5.23;8.69;50
VGM-001643;PAT-0004;USR-00201;Paranaguamirim;Centro;-26.339790420227278;-48.81531930945766;-26.306132611094316;-48.84681701391967;2024-05-24 07:10:00;2024-05-24 07:47:00;37;1.66;4.15;90
VGM-001644;PAT-0019;USR-00239;América;Saguaçu;-26.289764143119974;-48.8513370058706;-26.286503856011922;-48.8503730669012;2024-10-15 08:19:00;2024-10-15 08:27:00;8;4.33;6.35;29
VGM-001645;PAT-0046;USR-00266;Iririú;Itaum;-26.279108755678838;-48.852394243575446;-26.32903653502503;-48.82335282253057;2024-07-21 09:53:00;2024-07-21 10:04:00;11;4.9;6.43;27
VGM-001646;PAT-0024;USR-00202;Itaum;Anita Garibaldi;-26.32744729579503;-48.82345507795995;-26.314257871108758;-48.8331085664302;2024-10-11 14:56:00;2024-10-11 15:26:00;30;2.64;5.51;99
VGM-001647;PAT-0020;USR-00053;Bucarein;Glória;-26.301722865163647;-48.842127346459;-26.324733916339223;-48.82985428883732;2024-04-17 22:51:00;2024-04-17 23:14:00;23;8.39;10.67;81
VGM-001648;PAT-0074;USR-00259;Anita Garibaldi;Glória;-26.308739323697477;-48.83570014785879;-26.317647714818985;-48.832998457887506;2024-12-15 16:40:00;2024-12-15 16:59:00;19;7.33;9.51;98
VGM-001649;PAT-0075;USR-00294;Itaum;Centro;-26.327179719123293;-48.819030893094535;-26.303143500870586;-48.8480041057374;2024-12-28 20:17:00;2024-12-28 20:35:00;18;2.34;5.2;59
VGM-001650;PAT-0043;USR-00238;Paranaguamirim;Itaum;-26.33791255302257;-48.810004422967495;-26.329192440009443;-48.81908192092337;2024-12-05 16:21:00;2024-12-05 16:37:00;16;5.35;6.91;32
VGM-001651;PAT-0030;USR-00246;Itaum;Bucarein;-26.33463839619475;-48.81730551105918;-26.29558315871008;-48.84627770651728;2024-08-23 16:01:00;2024-08-23 16:12:00;11;7.55;8.71;38
VGM-001652;PAT-0020;USR-00229;Paranaguamirim;Centro;-26.341968716440547;-48.816021342969826;-26.30264769162438;-48.84972546990734;2024-11-26 06:38:00;2024-11-26 07:11:00;33;7.29;10.76;38
VGM-001653;PAT-0037;USR-00063;Iririú;Itaum;-26.27736887430089;-48.851724469477254;-26.332941180118215;-48.824267543958925;2024-01-03 06:43:00;2024-01-03 06:57:00;14;5.38;8.45;55
VGM-001654;PAT-0031;USR-00060;Centro;Anita Garibaldi;-26.305798635925285;-48.84949291636688;-26.313475189530568;-48.83187682667286;2024-07-30 21:48:00;2024-07-30 22:16:00;28;7.33;9.84;89
VGM-001655;PAT-0069;USR-00263;Jardim Iririú;Glória;-26.27212357253236;-48.86469536313691;-26.323738898583215;-48.827475907667875;2024-10-02 08:50:00;2024-10-02 09:34:00;44;8.06;9.19;79
VGM-001656;PAT-0054;USR-00122;Glória;Glória;-26.31563042176969;-48.832955516275355;-26.32370142986582;-48.82746687068121;2024-11-29 08:34:00;2024-11-29 08:38:00;4;7.93;10.96;23
VGM-001657;PAT-0072;USR-00142;Iririú;Jardim Iririú;-26.274461977592875;-48.85659588443885;-26.266238042536436;-48.85783674656524;2024-12-09 20:43:00;2024-12-09 20:53:00;10;2.79;5.64;95
VGM-001658;PAT-0034;USR-00022;América;Saguaçu;-26.29294475689342;-48.8508941924254;-26.281413998930176;-48.8463061457633;2024-06-29 18:52:00;2024-06-29 19:33:00;41;3.43;5.7;91
VGM-001659;PAT-0075;USR-00131;Centro;Iririú;-26.30543018482926;-48.84504870859459;-26.270372674161386;-48.85523008084621;2024-07-02 18:11:00;2024-07-02 18:14:00;3;4.96;8.39;80
VGM-001660;PAT-0049;USR-00062;Itaum;América;-26.33052797459495;-48.815893942827856;-26.289716528824506;-48.84957721836493;2024-03-04 20:23:00;2024-03-04 20:38:00;15;1.61;4.34;39
VGM-001661;PAT-0004;USR-00297;Itaum;Bucarein;-26.328994056666392;-48.81990145990449;-26.30115898676639;-48.84661638445212;2024-08-15 06:14:00;2024-08-15 06:18:00;4;0.74;3.11;69
VGM-001662;PAT-0042;USR-00223;Bucarein;Bucarein;-26.297843205723034;-48.84198724355374;-26.30194349654551;-48.840785355773434;2024-05-23 17:12:00;2024-05-23 17:20:00;8;2.07;4.21;52
VGM-001663;PAT-0050;USR-00117;Glória;Centro;-26.315806080267855;-48.83449756990177;-26.301271490284634;-48.843421222944635;2024-11-10 15:51:00;2024-11-10 16:08:00;17;1.86;4.38;93
VGM-001664;PAT-0031;USR-00075;Bucarein;Iririú;-26.29803036517094;-48.84665088447343;-26.2742124352364;-48.854996416396155;2024-04-29 21:23:00;2024-04-29 21:28:00;5;3.77;6.44;72
VGM-001665;PAT-0062;USR-00130;Itaum;Bucarein;-26.325078419851764;-48.819488400380834;-26.29681714978986;-48.84342486671573;2024-05-23 21:57:00;2024-05-23 22:38:00;41;7.49;9.33;46
VGM-001666;PAT-0015;USR-00235;Anita Garibaldi;América;-26.30848575042255;-48.83561821386752;-26.288185379112452;-48.85322573265199;2024-04-17 06:12:00;2024-04-17 06:55:00;43;0.92;3.34;43
VGM-001667;PAT-0032;USR-00016;Saguaçu;Saguaçu;-26.287914894856428;-48.844608196050196;-26.282967227722676;-48.84657197949838;2024-07-21 09:55:00;2024-07-21 10:15:00;20;3.72;6.38;42
VGM-001668;PAT-0024;USR-00136;Glória;Glória;-26.31569404785356;-48.83339320415288;-26.316655417471438;-48.8280719880137;2024-10-18 22:31:00;2024-10-18 22:44:00;13;0.48;3.05;67
VGM-001669;PAT-0045;USR-00085;Paranaguamirim;Saguaçu;-26.343836336021145;-48.81975028337883;-26.2894378609454;-48.84429032400137;2024-10-09 12:42:00;2024-10-09 13:21:00;39;6.62;8.65;30
VGM-001670;PAT-0017;USR-00300;Saguaçu;Jardim Iririú;-26.281825502915087;-48.8485096123207;-26.265524793632537;-48.86157665917539;2024-12-10 11:04:00;2024-12-10 11:44:00;40;7.67;10.03;83
VGM-001671;PAT-0028;USR-00230;Jardim Iririú;Saguaçu;-26.269193767065236;-48.86262521443248;-26.28149147242678;-48.84530227692614;2024-03-06 08:08:00;2024-03-06 08:27:00;19;2.78;5.58;58
VGM-001672;PAT-0013;USR-00283;Paranaguamirim;Itaum;-26.33622025679555;-48.81950385626661;-26.332138649575416;-48.819386441758105;2024-10-18 13:56:00;2024-10-18 14:32:00;36;2.45;5.31;38
VGM-001673;PAT-0011;USR-00260;Itaum;Saguaçu;-26.326319433098924;-48.81775401713153;-26.28359552726007;-48.84417163509322;2024-05-20 12:54:00;2024-05-20 12:58:00;4;7.93;10.5;43
VGM-001674;PAT-0065;USR-00170;América;Iririú;-26.287940745998824;-48.85488407000042;-26.276858379361627;-48.85472187891704;2024-12-20 14:43:00;2024-12-20 15:21:00;38;7.58;11.21;57
VGM-001675;PAT-0050;USR-00285;Centro;Paranaguamirim;-26.30149969563693;-48.845116804999925;-26.335420289335175;-48.814823701716016;2024-08-20 06:27:00;2024-08-20 07:11:00;44;6.86;10.59;21
VGM-001676;PAT-0069;USR-00085;Bucarein;Itaum;-26.29995320860902;-48.84418950249833;-26.334665764275645;-48.819221229185594;2024-12-10 07:54:00;2024-12-10 08:17:00;23;1.98;4.59;53
VGM-001677;PAT-0075;USR-00025;América;Jardim Iririú;-26.295190807169487;-48.85426503949645;-26.26720207156167;-48.85750684644857;2024-08-09 19:17:00;2024-08-09 19:27:00;10;7.84;10.74;47
VGM-001678;PAT-0020;USR-00233;Bucarein;Paranaguamirim;-26.298970198212345;-48.843202484770806;-26.343334964529504;-48.81035309521171;2024-12-14 22:29:00;2024-12-14 23:03:00;34;6.4;7.75;42
VGM-001679;PAT-0045;USR-00040;América;Centro;-26.294264754850136;-48.84798554223777;-26.30227779794823;-48.85046436645784;2024-07-04 22:48:00;2024-07-04 22:53:00;5;5.89;8.08;73
VGM-001680;PAT-0029;USR-00192;Centro;Iririú;-26.302450489110978;-48.84727906423096;-26.27824109716581;-48.85946565397609;2024-04-24 07:17:00;2024-04-24 07:46:00;29;0.55;3.08;32
VGM-001681;PAT-0024;USR-00022;Centro;Iririú;-26.305939002734622;-48.84369230350789;-26.277646167381015;-48.850624496625926;2024-09-29 20:20:00;2024-09-29 20:23:00;3;7.93;9.7;33
VGM-001682;PAT-0032;USR-00093;Saguaçu;Iririú;-26.2802438979914;-48.851745137032005;-26.27505629188954;-48.85470124374481;2024-07-19 12:21:00;2024-07-19 12:29:00;8;4.21;7.38;88
VGM-001683;PAT-0080;USR-00138;Glória;Iririú;-26.318590279226548;-48.827272285803346;-26.27085165050003;-48.85385096985433;2024-10-19 06:47:00;2024-10-19 07:04:00;17;0.42;2.91;99
VGM-001684;PAT-0075;USR-00246;Bucarein;Jardim Iririú;-26.294775194363655;-48.84463066675093;-26.270882856278522;-48.86017576398405;2024-12-19 19:04:00;2024-12-19 19:22:00;18;1.01;3.55;26
VGM-001685;PAT-0025;USR-00284;América;Anita Garibaldi;-26.29467475327258;-48.84922606870111;-26.31555759978882;-48.839063425473924;2024-04-10 11:21:00;2024-04-10 11:43:00;22;2.23;4.63;24
VGM-001686;PAT-0004;USR-00175;Paranaguamirim;Jardim Iririú;-26.336379855177274;-48.81434218445159;-26.26541023168146;-48.85731910621581;2024-02-02 09:01:00;2024-02-02 09:34:00;33;7.43;8.62;44
VGM-001687;PAT-0003;USR-00094;América;Jardim Iririú;-26.286772428094867;-48.846708552827884;-26.26799380467666;-48.857527753549114;2024-08-09 06:37:00;2024-08-09 07:20:00;43;5.05;8.44;59
VGM-001688;PAT-0068;USR-00037;Glória;Bucarein;-26.32012938081181;-48.83112677482025;-26.29388214887618;-48.843882966785074;2024-06-20 14:15:00;2024-06-20 14:24:00;9;4.87;8.12;68
VGM-001689;PAT-0037;USR-00298;Bucarein;Paranaguamirim;-26.29693747062249;-48.84633834811165;-26.3435338544284;-48.816937607547715;2024-08-30 13:21:00;2024-08-30 13:27:00;6;2.51;5.24;87
VGM-001690;PAT-0024;USR-00083;Saguaçu;Anita Garibaldi;-26.28235190199097;-48.85280844514449;-26.31054072106977;-48.83162158619095;2024-06-19 22:50:00;2024-06-19 23:08:00;18;6.06;9.2;75
VGM-001691;PAT-0028;USR-00002;Itaum;Itaum;-26.333251613727395;-48.816731414390276;-26.33267120853848;-48.82427642742259;2024-02-07 20:48:00;2024-02-07 20:57:00;9;4.23;6.58;32
VGM-001692;PAT-0063;USR-00174;Itaum;Glória;-26.329974339235363;-48.81975264362339;-26.323432395713485;-48.82618894851643;2024-11-16 20:37:00;2024-11-16 20:47:00;10;6.3;7.87;68
